986334252219404288|Tue Apr 17 20:03:05 +0000 2018|Ernesto The Pissed Off GuitarMan|@NJTrainDelays @KatNeveragain @GlennHurst12 @Wisco @mikelm31 @ADIC33 @nadianboone More like a tongue. You get my drift.|0|NJTrainDelays (#StableGenius)|483|631|19357|(-74.25909, 40.477399, -73.700272, 40.917577)
986334254752645120|Tue Apr 17 20:03:06 +0000 2018|HarryB|@AndyMBurgess @BHPhotoVideo Boom!|0|Andy Burgess|247|203|2720|(-74.25909, 40.477399, -73.700272, 40.917577)
986334256849915904|Tue Apr 17 20:03:06 +0000 2018|Michelle defreese|@peanutxo_ wya ? thought ya was pulling up what happen ? https://t.co/99l7wyE3uT|0|OBT|141|97|3657|(-74.25909, 40.477399, -73.700272, 40.917577)
986334261048369152|Tue Apr 17 20:03:07 +0000 2018|Becky Nunez aka BECKLYN718|"YES HE IZZZZZ!!

JOIN US AS WE CELEBRATE Rissa Garcia @RissaGarciaNYC AND #DANCINGROOMONLY… https://t.co/TSsV5h3Vp6"|0|Rissa Garcia|15|83|373|(-74.25909, 40.477399, -73.700272, 40.917577)
986334269340573697|Tue Apr 17 20:03:09 +0000 2018|PeterGourriCoaching|@avygal There was a massive backlash against them in the UK years ago for massive legal tax avoidance which caused… https://t.co/8qKJKFDxCn|0|Kali Incarnate|87|701|67|(-74.25909, 40.477399, -73.700272, 40.917577)
986334269411872770|Tue Apr 17 20:03:09 +0000 2018|David Whitley|@Rourkey76 It is?|0|Rourkey76|23428|964|127665|(-74.25909, 40.477399, -73.700272, 40.917577)
986334274038194176|Tue Apr 17 20:03:10 +0000 2018|matthew cornwell|When your next project was supposed to be called Scorpion and then you check @Drake IG https://t.co/D7gwHf0edG|0|Drizzy|2533|2267|3512|(-74.25909, 40.477399, -73.700272, 40.917577)
986334284930744331|Tue Apr 17 20:03:13 +0000 2018|Nick|@BobbyMilone29 @LukeBecker_YN26 This could be the final bump that turns Chance Adams into a reliever.|0|Bobby Milone|833|1240|24195|(-74.25909, 40.477399, -73.700272, 40.917577)
986334288433045504|Tue Apr 17 20:03:14 +0000 2018|Randy|@michaelfrank17 Yes! I’m doing double this week too since it’s cruise week.|0|Michael Frank|1210|88|14147|(-74.25909, 40.477399, -73.700272, 40.917577)
986334290043719680|Tue Apr 17 20:03:14 +0000 2018|Mike Essl|@mccreath I think MCA had the same feeling eight years later: “I want to say a little something that’s long overdue… https://t.co/eFYcadRTRW|0|David McCreath|4064|529|11400|(-74.25909, 40.477399, -73.700272, 40.917577)
986334293986291712|Tue Apr 17 20:03:15 +0000 2018|ursae|@meeshkakim lush is the bomb dot commmmm|0|michelle kim|203|115|596|(-74.25909, 40.477399, -73.700272, 40.917577)
986334316874563584|Tue Apr 17 20:03:21 +0000 2018|⚾️|@WhitneyWickham Thank you, and you as well|0|Whitney Wickham|6179|4881|167458|(-74.25909, 40.477399, -73.700272, 40.917577)
986334327729479682|Tue Apr 17 20:03:23 +0000 2018|Amy Cogan|@PoliticalEmilia @born2playdrumd We need the dinosaurs OUT|0|Emilia|377|1147|43685|(-74.25909, 40.477399, -73.700272, 40.917577)
986334332565557254|Tue Apr 17 20:03:24 +0000 2018|Andrea|@thomas___mcfall Randomly came across your tweet in my feed...now i phave to follow you to find out what we can do for your friend.|0|Thomas McFall|38|165|1565|(-74.25909, 40.477399, -73.700272, 40.917577)
986334336067784706|Tue Apr 17 20:03:25 +0000 2018|Orlando NYC|@MexicanoSublime Ride|0|ⓂⓔⓧS̶u̶b̶l̶i̶m̶e⚠™|740|414|20214|(-74.25909, 40.477399, -73.700272, 40.917577)
986334330854109184|Tue Apr 17 20:03:24 +0000 2018|Club CityScapes NY|💰 dancers of all ethnicities looking to work @cityscapesny  please dm the owner darxnyght_ /… https://t.co/FBbC94axHC|0|Club CityScapes NY|8218|537|9933|(-74.25909, 40.477399, -73.700272, 40.917577)
986334341369401346|Tue Apr 17 20:03:26 +0000 2018|SnB84|@E_ShaManagement 😩😩😩😩😂😂 It really do be more entertaining than the damn show|0|#teamgottalife|718|547|32185|(-74.25909, 40.477399, -73.700272, 40.917577)
986334342736695296|Tue Apr 17 20:03:27 +0000 2018|Savvy (bruh)|"I stg I thought this said ‘big boobs contest’

@anarchopupgirl your sin has rubbed off on me (&amp; I’m okay w/ it ⭐️) https://t.co/3qaLgPDegd"|0|𝒜𝓃𝒶𝓇𝒸𝒽𝑜-𝒫𝓊𝓅𝓅𝓎𝑔𝒾𝓇𝓁🏴|39|78|722|(-74.25909, 40.477399, -73.700272, 40.917577)
986334349976010755|Tue Apr 17 20:03:28 +0000 2018|KeepinUpWitZoey|@Tabsss__ @johncarti @kodieshane If she get her ass beat by someone else since Dani can’t fight her cause that can… https://t.co/HK9It0Psgy|0|Tabitha|1281|3806|6058|(-74.25909, 40.477399, -73.700272, 40.917577)
986334360747028480|Tue Apr 17 20:03:31 +0000 2018|Mike Servito|@midlandsound @HONEYDIJON LOLZ!|0|Midland|7757|2242|28702|(-74.25909, 40.477399, -73.700272, 40.917577)
986334423284150274|Tue Apr 17 20:03:46 +0000 2018|Diana Manwaring|@WhiteHouse @MichaelCohen212 @seanhannity I'd like to point out they have free 2-day shipping.  Anywhere, even to w… https://t.co/dSLDcMhVmz|0|The White House|231|96|20210|(-74.25909, 40.477399, -73.700272, 40.917577)
986334428522786817|Tue Apr 17 20:03:47 +0000 2018|M🌹|@webb_vonn No worries! Hope all is well 😊|0|Vonn webb|904|414|22801|(-74.25909, 40.477399, -73.700272, 40.917577)
986334444578467840|Tue Apr 17 20:03:51 +0000 2018|Jasmine aka Jazzy 😍👑💜|"I'm ready to relax &amp; watch  #HauntedCollector marathon
ty DVR 😂🤣 @DestAmerica @JohnZaffis @AimeeZaffis @BrianJCano… https://t.co/WiEYUJLgEn"|0|Destination America|340|1306|4931|(-74.25909, 40.477399, -73.700272, 40.917577)
986334459548008450|Tue Apr 17 20:03:55 +0000 2018|George Coscamza|@Copastetik @br0wng0ddess I only can make it up to the part where lil homie comes of age and hits that corny ass wa… https://t.co/tQrcA6IaJu|0|Harlem World Ace Boogie|372|409|24072|(-74.25909, 40.477399, -73.700272, 40.917577)
986334469723484162|Tue Apr 17 20:03:57 +0000 2018|John M. Finan|@chuckwoolery Just you.  DickFace.  Bahahahah|0|Chuck Woolery|780|2203|7586|(-74.25909, 40.477399, -73.700272, 40.917577)
986334468897157120|Tue Apr 17 20:03:57 +0000 2018|AloeVeraP*ssyJuice💕🌈 Ⓥ|@purplephenalia Same|0|JB|1193|358|40613|(-74.25909, 40.477399, -73.700272, 40.917577)
986334476686053376|Tue Apr 17 20:03:59 +0000 2018|alliecat|Currently waiting for my flight and fully expecting @Delta to make me check my carry-on 🙃 how's your day tho?? https://t.co/AEF0XRKcmx|0|Delta|181|121|261|(-74.25909, 40.477399, -73.700272, 40.917577)
